uid,namedLocation,domainID,siteID,plotID,collectDate,processedDate,sampleMaterial,geneticSampleID,laboratoryName,dnaSampleID,dnaSampleCode,internalLabID,testProtocolVersion,nucleicAcidConcentration,inhibitorRemovalRequired,targetGene,targetTaxonGroup,meanCopyNumber,copyNumberStandardDeviation,processedBy,reviewedBy,remarks,publicationDate,release
86893147-6448-4889-bb10-50b11e059d20,ORNL_002.basePlot.bgc,D07,ORNL,ORNL_002,2016-07-27T12:23Z,2018-08-20,soil,ORNL_002-O-31-39-20160727-GEN,Battelle Applied Genomics,ORNL_002-O-31-39-20160727-GEN-DNA1,,BMI_Plate73WellD5,BMI_qPCR_SOP_v6,27,N,ITS,fungi,51.3,3,EpO2CC/Vy5If8fJunYivVA==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
c10dbdbe-237c-44a6-b2a3-2a73c57d55dd,ORNL_002.basePlot.bgc,D07,ORNL,ORNL_002,2016-07-27T12:23Z,2018-08-22,soil,ORNL_002-O-31-39-20160727-GEN,Battelle Applied Genomics,ORNL_002-O-31-39-20160727-GEN-DNA1,,BMI_Plate73WellD5,BMI_qPCR_SOP_v6,27,N,16S,bacteria and archaea,62249.2,8315.1,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
aedc167d-bc7b-43b1-b075-b5b7c986e8c6,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,2016-07-27T12:35Z,2018-08-20,soil,ORNL_029-O-35.5-28-20160727-GEN,Battelle Applied Genomics,ORNL_029-O-35.5-28-20160727-GEN-DNA1,,BMI_Plate73WellF1,BMI_qPCR_SOP_v6,66,N,ITS,fungi,7.3,0.6,EpO2CC/Vy5If8fJunYivVA==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
b0497a14-374f-4cb4-8d0b-14057bce96b1,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,2016-07-27T12:35Z,2018-08-22,soil,ORNL_029-O-35.5-28-20160727-GEN,Battelle Applied Genomics,ORNL_029-O-35.5-28-20160727-GEN-DNA1,,BMI_Plate73WellF1,BMI_qPCR_SOP_v6,66,N,16S,bacteria and archaea,24010.4,1075.6,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
471a231d-2b23-4e4c-81e0-136376ddc8fa,ORNL_002.basePlot.bgc,D07,ORNL,ORNL_002,2016-07-27T12:46Z,2018-08-22,soil,ORNL_002-O-26.5-17-20160727-GEN,Battelle Applied Genomics,ORNL_002-O-26.5-17-20160727-GEN-DNA1,,BMI_Plate73WellD3,BMI_qPCR_SOP_v6,35,N,16S,bacteria and archaea,22235.1,3524.3,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
04d88ce4-d350-443c-aa92-232be44bac49,ORNL_002.basePlot.bgc,D07,ORNL,ORNL_002,2016-07-27T12:46Z,2018-08-20,soil,ORNL_002-O-26.5-17-20160727-GEN,Battelle Applied Genomics,ORNL_002-O-26.5-17-20160727-GEN-DNA1,,BMI_Plate73WellD3,BMI_qPCR_SOP_v6,35,N,ITS,fungi,207.4,9.9,EpO2CC/Vy5If8fJunYivVA==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
3cca651c-6ac9-4e7b-9726-303e9acb8c0b,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,2016-07-27T12:52Z,2018-08-23,soil,ORNL_029-O-21.5-7.5-20160727-GEN,Battelle Applied Genomics,ORNL_029-O-21.5-7.5-20160727-GEN-DNA1,,BMI_Plate73WellE11,BMI_qPCR_SOP_v6,54,N,16S,bacteria and archaea,13464.6,3269.6,vMLbKuU6fpGAXKGgRZhlHg==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
5313737c-d89c-4a7f-9d52-67c537560c8b,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,2016-07-27T12:52Z,2018-08-17,soil,ORNL_029-O-21.5-7.5-20160727-GEN,Battelle Applied Genomics,ORNL_029-O-21.5-7.5-20160727-GEN-DNA1,,BMI_Plate73WellE11,BMI_qPCR_SOP_v6,54,N,ITS,fungi,19.2,1,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
20704a49-03e2-4fa1-a8c4-f1d9f0aa0807,ORNL_002.basePlot.bgc,D07,ORNL,ORNL_002,2016-07-27T12:55Z,2018-08-23,soil,ORNL_002-O-18-3.5-20160727-GEN,Battelle Applied Genomics,ORNL_002-O-18-3.5-20160727-GEN-DNA1,,BMI_Plate73WellC12,BMI_qPCR_SOP_v6,36,N,16S,bacteria and archaea,10508.9,8466.2,vMLbKuU6fpGAXKGgRZhlHg==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
69eda482-c452-47d9-8e84-f11ffbc4e4e4,ORNL_002.basePlot.bgc,D07,ORNL,ORNL_002,2016-07-27T12:55Z,2018-08-17,soil,ORNL_002-O-18-3.5-20160727-GEN,Battelle Applied Genomics,ORNL_002-O-18-3.5-20160727-GEN-DNA1,,BMI_Plate73WellC12,BMI_qPCR_SOP_v6,36,N,ITS,fungi,36.2,0.7,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
61ae6f45-ea76-4206-8b03-7aba578a5145,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,2016-07-27T13:09Z,2018-08-22,soil,ORNL_029-O-6-13-20160727-GEN,Battelle Applied Genomics,ORNL_029-O-6-13-20160727-GEN-DNA1,,BMI_Plate73WellF3,BMI_qPCR_SOP_v6,56,N,16S,bacteria and archaea,17260.4,1586.8,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
a018e321-47ed-469b-b7b2-d17dcbba83cc,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,2016-07-27T13:09Z,2018-08-20,soil,ORNL_029-O-6-13-20160727-GEN,Battelle Applied Genomics,ORNL_029-O-6-13-20160727-GEN-DNA1,,BMI_Plate73WellF3,BMI_qPCR_SOP_v6,56,N,ITS,fungi,19.5,0.9,EpO2CC/Vy5If8fJunYivVA==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
8aeba918-a76d-465b-8b7c-75fde9de8a50,ORNL_021.basePlot.bgc,D07,ORNL,ORNL_021,2016-07-27T13:42Z,2018-08-17,soil,ORNL_021-O-19.5-0.5-20160727-GEN,Battelle Applied Genomics,ORNL_021-O-19.5-0.5-20160727-GEN-DNA1,,BMI_Plate73WellD12,BMI_qPCR_SOP_v6,116,N,ITS,fungi,6,0.1,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
ae95cccd-3f3c-4146-8e14-71c3dde2dbc7,ORNL_021.basePlot.bgc,D07,ORNL,ORNL_021,2016-07-27T13:42Z,2018-08-23,soil,ORNL_021-O-19.5-0.5-20160727-GEN,Battelle Applied Genomics,ORNL_021-O-19.5-0.5-20160727-GEN-DNA1,,BMI_Plate73WellD12,BMI_qPCR_SOP_v6,116,N,16S,bacteria and archaea,15994.9,982.2,vMLbKuU6fpGAXKGgRZhlHg==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
3d758d81-b723-49f6-81b6-957b99b6ba59,ORNL_021.basePlot.bgc,D07,ORNL,ORNL_021,2016-07-27T13:52Z,2018-08-22,soil,ORNL_021-O-36.5-10-20160727-GEN,Battelle Applied Genomics,ORNL_021-O-36.5-10-20160727-GEN-DNA1,,BMI_Plate73WellE2,BMI_qPCR_SOP_v6,128,N,16S,bacteria and archaea,19558.6,3584.8,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
a80721de-5bda-483b-a859-4f08767b2c0f,ORNL_021.basePlot.bgc,D07,ORNL,ORNL_021,2016-07-27T13:52Z,2018-08-20,soil,ORNL_021-O-36.5-10-20160727-GEN,Battelle Applied Genomics,ORNL_021-O-36.5-10-20160727-GEN-DNA1,,BMI_Plate73WellE2,BMI_qPCR_SOP_v6,128,N,ITS,fungi,8,0.4,EpO2CC/Vy5If8fJunYivVA==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
dd17008c-36bf-4410-8640-9639977bdd9f,ORNL_021.basePlot.bgc,D07,ORNL,ORNL_021,2016-07-27T14:05Z,2018-08-22,soil,ORNL_021-O-23-27.5-20160727-GEN,Battelle Applied Genomics,ORNL_021-O-23-27.5-20160727-GEN-DNA1,,BMI_Plate73WellE1,BMI_qPCR_SOP_v6,75,N,16S,bacteria and archaea,29031.2,3028.2,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
beb62ef9-4996-47e8-9bbc-eba37b977ee0,ORNL_021.basePlot.bgc,D07,ORNL,ORNL_021,2016-07-27T14:05Z,2018-08-20,soil,ORNL_021-O-23-27.5-20160727-GEN,Battelle Applied Genomics,ORNL_021-O-23-27.5-20160727-GEN-DNA1,,BMI_Plate73WellE1,BMI_qPCR_SOP_v6,75,N,ITS,fungi,15.3,0.6,EpO2CC/Vy5If8fJunYivVA==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
25440621-dd07-49c9-925e-9e7a7552d4e1,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2016-07-27T14:13Z,2018-08-16,soil,ORNL_043-O-6.5-10-20160727-GEN,Battelle Applied Genomics,ORNL_043-O-6.5-10-20160727-GEN-DNA1,,BMI_Plate73WellF9,BMI_qPCR_SOP_v6,67,N,ITS,fungi,19.1,2.2,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
3d2358d3-d10c-4270-b0e7-610a5b4eabee,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2016-07-27T14:13Z,2018-08-22,soil,ORNL_043-O-6.5-10-20160727-GEN,Battelle Applied Genomics,ORNL_043-O-6.5-10-20160727-GEN-DNA1,,BMI_Plate73WellF9,BMI_qPCR_SOP_v6,67,N,16S,bacteria and archaea,19933.3,2937.8,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
5ccbc697-072a-4d16-b12c-7f8214095257,ORNL_003.basePlot.bgc,D07,ORNL,ORNL_003,2016-07-27T14:25Z,2018-08-23,soil,ORNL_003-O-9-1-20160727-GEN,Battelle Applied Genomics,ORNL_003-O-9-1-20160727-GEN-DNA1,,BMI_Plate73WellD11,BMI_qPCR_SOP_v6,68,N,16S,bacteria and archaea,15423.9,3425.9,vMLbKuU6fpGAXKGgRZhlHg==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
2831b28f-8ae1-4555-a648-abf2fcc95316,ORNL_003.basePlot.bgc,D07,ORNL,ORNL_003,2016-07-27T14:25Z,2018-08-17,soil,ORNL_003-O-9-1-20160727-GEN,Battelle Applied Genomics,ORNL_003-O-9-1-20160727-GEN-DNA1,,BMI_Plate73WellD11,BMI_qPCR_SOP_v6,68,N,ITS,fungi,16.2,0.2,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
e4047163-6d20-45b8-b81e-f802c453608a,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2016-07-27T14:37Z,2018-08-22,soil,ORNL_043-O-37.5-18.5-20160727-GEN,Battelle Applied Genomics,ORNL_043-O-37.5-18.5-20160727-GEN-DNA1,,BMI_Plate73WellF7,BMI_qPCR_SOP_v6,42,N,16S,bacteria and archaea,22885.9,1560.9,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
7d2643d7-8dfc-4971-90d0-5357247e95cf,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2016-07-27T14:37Z,2018-08-16,soil,ORNL_043-O-37.5-18.5-20160727-GEN,Battelle Applied Genomics,ORNL_043-O-37.5-18.5-20160727-GEN-DNA1,,BMI_Plate73WellF7,BMI_qPCR_SOP_v6,42,N,ITS,fungi,44,1.5,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
3cdf7e87-2f95-4670-9a88-7509b80c35f9,ORNL_003.basePlot.bgc,D07,ORNL,ORNL_003,2016-07-27T14:40Z,2018-08-22,soil,ORNL_003-O-33-3.5-20160727-GEN,Battelle Applied Genomics,ORNL_003-O-33-3.5-20160727-GEN-DNA1,,BMI_Plate73WellD9,BMI_qPCR_SOP_v6,56,N,16S,bacteria and archaea,18861.2,1554.8,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
570c4329-eac3-41c2-ac1e-5a5d9eb73225,ORNL_003.basePlot.bgc,D07,ORNL,ORNL_003,2016-07-27T14:40Z,2018-08-16,soil,ORNL_003-O-33-3.5-20160727-GEN,Battelle Applied Genomics,ORNL_003-O-33-3.5-20160727-GEN-DNA1,,BMI_Plate73WellD9,BMI_qPCR_SOP_v6,56,N,ITS,fungi,25.9,0.5,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
34875b8d-e881-448e-89bc-740ca19eaf1a,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2016-07-27T14:54Z,2018-08-22,soil,ORNL_043-O-37.5-26.5-20160727-GEN,Battelle Applied Genomics,ORNL_043-O-37.5-26.5-20160727-GEN-DNA1,,BMI_Plate73WellF8,BMI_qPCR_SOP_v6,193,N,16S,bacteria and archaea,22794.4,15821.3,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
b93ed091-a21f-4cfe-b76f-4a2841086705,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2016-07-27T14:54Z,2018-08-16,soil,ORNL_043-O-37.5-26.5-20160727-GEN,Battelle Applied Genomics,ORNL_043-O-37.5-26.5-20160727-GEN-DNA1,,BMI_Plate73WellF8,BMI_qPCR_SOP_v6,193,N,ITS,fungi,28.2,1.7,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
2c617947-76f8-44b5-a0ef-c3e5cfc3ebb5,ORNL_003.basePlot.bgc,D07,ORNL,ORNL_003,2016-07-27T15:00Z,2018-08-22,soil,ORNL_003-O-20.5-33-20160727-GEN,Battelle Applied Genomics,ORNL_003-O-20.5-33-20160727-GEN-DNA1,,BMI_Plate73WellD7,BMI_qPCR_SOP_v6,51,N,16S,bacteria and archaea,25165.4,4614.1,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
68c7fefa-a164-4553-9fed-fcf8e97c8b1f,ORNL_003.basePlot.bgc,D07,ORNL,ORNL_003,2016-07-27T15:00Z,2018-08-16,soil,ORNL_003-O-20.5-33-20160727-GEN,Battelle Applied Genomics,ORNL_003-O-20.5-33-20160727-GEN-DNA1,,BMI_Plate73WellD7,BMI_qPCR_SOP_v6,51,N,ITS,fungi,17.2,0.6,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
fb550c8a-acf5-47d6-88a9-74063f50f224,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2016-07-27T15:23Z,2018-08-23,soil,ORNL_053-O-12-9-20160727-GEN,Battelle Applied Genomics,ORNL_053-O-12-9-20160727-GEN-DNA1,,BMI_Plate73WellG11,BMI_qPCR_SOP_v6,88,N,16S,bacteria and archaea,21008.1,6865.6,vMLbKuU6fpGAXKGgRZhlHg==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
fdaec0f7-e3ea-412a-8aac-ad76989ee904,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2016-07-27T15:23Z,2018-08-17,soil,ORNL_053-O-12-9-20160727-GEN,Battelle Applied Genomics,ORNL_053-O-12-9-20160727-GEN-DNA1,,BMI_Plate73WellG11,BMI_qPCR_SOP_v6,88,N,ITS,fungi,20.3,1.5,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
02495ceb-159d-4eb2-9df1-9d7c1a00a4a2,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2016-07-27T15:35Z,2018-08-23,soil,ORNL_053-O-30-0.5-20160727-GEN,Battelle Applied Genomics,ORNL_053-O-30-0.5-20160727-GEN-DNA1,,BMI_Plate73WellG12,BMI_qPCR_SOP_v6,34,N,16S,bacteria and archaea,19321.7,5238.6,vMLbKuU6fpGAXKGgRZhlHg==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
fcda4a47-f32d-4a95-8d1e-e0621a3a5174,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2016-07-27T15:35Z,2018-08-17,soil,ORNL_053-O-30-0.5-20160727-GEN,Battelle Applied Genomics,ORNL_053-O-30-0.5-20160727-GEN-DNA1,,BMI_Plate73WellG12,BMI_qPCR_SOP_v6,34,N,ITS,fungi,75.9,2,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
15eb4d57-a077-4e80-a8d1-2930f6098f03,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2016-07-27T15:51Z,2018-08-20,soil,ORNL_053-O-31.5-22-20160727-GEN,Battelle Applied Genomics,ORNL_053-O-31.5-22-20160727-GEN-DNA1,,BMI_Plate73WellH1,BMI_qPCR_SOP_v6,58,N,ITS,fungi,38.9,1.1,EpO2CC/Vy5If8fJunYivVA==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
77011161-1bb0-4a3b-b424-01dab9360ad6,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2016-07-27T15:51Z,2018-08-22,soil,ORNL_053-O-31.5-22-20160727-GEN,Battelle Applied Genomics,ORNL_053-O-31.5-22-20160727-GEN-DNA1,,BMI_Plate73WellH1,BMI_qPCR_SOP_v6,58,N,16S,bacteria and archaea,43742.7,5861.8,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
466f39c2-c82e-47c2-8863-9185663ecf01,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2016-07-27T16:19Z,2018-08-17,soil,ORNL_046-O-15-6.5-20160727-GEN,Battelle Applied Genomics,ORNL_046-O-15-6.5-20160727-GEN-DNA1,,BMI_Plate73WellF11,BMI_qPCR_SOP_v6,44,N,ITS,fungi,61.5,16.2,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
d8b1fb3d-a454-4546-9dae-39c9518521e1,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2016-07-27T16:19Z,2018-08-23,soil,ORNL_046-O-15-6.5-20160727-GEN,Battelle Applied Genomics,ORNL_046-O-15-6.5-20160727-GEN-DNA1,,BMI_Plate73WellF11,BMI_qPCR_SOP_v6,44,N,16S,bacteria and archaea,19082,11691.7,vMLbKuU6fpGAXKGgRZhlHg==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
52f5998c-895b-4dd8-87c8-c14127d5c7f0,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2016-07-27T16:37Z,2018-08-22,soil,ORNL_046-O-31.5-7.5-20160727-GEN,Battelle Applied Genomics,ORNL_046-O-31.5-7.5-20160727-GEN-DNA1,,BMI_Plate73WellG1,BMI_qPCR_SOP_v6,57,N,16S,bacteria and archaea,25256.6,3331,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
ef77b29e-858a-436b-b97c-6647d318547c,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2016-07-27T16:37Z,2018-08-20,soil,ORNL_046-O-31.5-7.5-20160727-GEN,Battelle Applied Genomics,ORNL_046-O-31.5-7.5-20160727-GEN-DNA1,,BMI_Plate73WellG1,BMI_qPCR_SOP_v6,57,N,ITS,fungi,22.6,1,EpO2CC/Vy5If8fJunYivVA==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
a07b6a32-27fc-48d8-b121-dea1f3b8d04f,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,2016-07-27T16:42Z,2018-08-16,soil,ORNL_001-O-27.5-31-20160727-GEN,Battelle Applied Genomics,ORNL_001-O-27.5-31-20160727-GEN-DNA1,,BMI_Plate73WellC9,BMI_qPCR_SOP_v6,144,N,ITS,fungi,11,0.2,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
4a52e5e5-788c-48e8-af10-d9bb1b2b4cb4,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,2016-07-27T16:42Z,2018-08-22,soil,ORNL_001-O-27.5-31-20160727-GEN,Battelle Applied Genomics,ORNL_001-O-27.5-31-20160727-GEN-DNA1,,BMI_Plate73WellC9,BMI_qPCR_SOP_v6,144,N,16S,bacteria and archaea,16780.9,2121.1,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
e28b7250-4fe6-47fb-88af-c8ed09f2f433,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2016-07-27T16:46Z,2018-08-23,soil,ORNL_046-O-24.5-31-20160727-GEN,Battelle Applied Genomics,ORNL_046-O-24.5-31-20160727-GEN-DNA1,,BMI_Plate73WellF12,BMI_qPCR_SOP_v6,64,N,16S,bacteria and archaea,12262.4,1147.9,vMLbKuU6fpGAXKGgRZhlHg==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
d334948c-0a76-42c9-8320-1958ae99fe31,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2016-07-27T16:46Z,2018-08-17,soil,ORNL_046-O-24.5-31-20160727-GEN,Battelle Applied Genomics,ORNL_046-O-24.5-31-20160727-GEN-DNA1,,BMI_Plate73WellF12,BMI_qPCR_SOP_v6,64,N,ITS,fungi,10.8,0.1,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
d7a84ee9-8119-42d5-aea1-6e0750f1f65f,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,2016-07-27T16:55Z,2018-08-23,soil,ORNL_001-O-37.5-17-20160727-GEN,Battelle Applied Genomics,ORNL_001-O-37.5-17-20160727-GEN-DNA1,,BMI_Plate73WellC10,BMI_qPCR_SOP_v6,35,N,16S,bacteria and archaea,17851.4,2289.7,vMLbKuU6fpGAXKGgRZhlHg==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
aa7b8057-3639-4a34-a0f3-0478f7d05798,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,2016-07-27T16:55Z,2018-08-17,soil,ORNL_001-O-37.5-17-20160727-GEN,Battelle Applied Genomics,ORNL_001-O-37.5-17-20160727-GEN-DNA1,,BMI_Plate73WellC10,BMI_qPCR_SOP_v6,35,N,ITS,fungi,18.4,0.7,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
e2b0ce74-da0b-45aa-8b74-81b82f199e73,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,2016-07-27T17:08Z,2018-08-16,soil,ORNL_001-O-16.5-6.5-20160727-GEN,Battelle Applied Genomics,ORNL_001-O-16.5-6.5-20160727-GEN-DNA1,,BMI_Plate73WellC7,BMI_qPCR_SOP_v6,52,N,ITS,fungi,30.7,0.8,EpO2CC/Vy5KQEY/dTCYY1Q==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
4753b74e-637a-4413-9759-405d3830bc5a,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,2016-07-27T17:08Z,2018-08-22,soil,ORNL_001-O-16.5-6.5-20160727-GEN,Battelle Applied Genomics,ORNL_001-O-16.5-6.5-20160727-GEN-DNA1,,BMI_Plate73WellC7,BMI_qPCR_SOP_v6,52,N,16S,bacteria and archaea,21239.9,796.6,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
52551a7e-183e-4319-b999-cdaaf7b1f91f,ORNL_049.basePlot.bgc,D07,ORNL,ORNL_049,2016-07-27T17:37Z,2018-08-20,soil,ORNL_049-O-15-1.5-20160727-GEN,Battelle Applied Genomics,ORNL_049-O-15-1.5-20160727-GEN-DNA1,,BMI_Plate73WellG5,BMI_qPCR_SOP_v6,52,N,ITS,fungi,24.6,1.1,EpO2CC/Vy5If8fJunYivVA==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T163048Z,RELEASE-2021
5a9a12e0-fa01-4b58-9be9-5284982c437b,ORNL_049.basePlot.bgc,D07,ORNL,ORNL_049,2016-07-27T17:37Z,2018-08-22,soil,ORNL_049-O-15-1.5-20160727-GEN,Battelle Applied Genomics,ORNL_049-O-15-1.5-20160727-GEN-DNA1,,BMI_Plate73WellG5,BMI_qPCR_SOP_v6,52,N,16S,bacteria and archaea,33959.3,2197,EpO2CC/Vy5JdvrXMs+zWXQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T163048Z,RELEASE-2021
