uid,domainID,siteID,plotID,namedLocation,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,smRemarks,smMeasuredBy,smDataQF,publicationDate,release
8938c086-557a-4a7d-838c-d506397bbdef,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2019-05-21T14:46Z,LENO_004-M-38.5-29-20190521,A00000082479,LENO_004-M-38.5-29-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T16:01Z,2.18,12.15,9.8,0.308,0.764,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
cfd82770-f2f6-4e6b-8e94-40e4b2756d04,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2019-05-21T14:48Z,LENO_061-M-36-15-20190521,A00000082493,LENO_061-M-36-15-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:49Z,2.12,12.12,9.55,0.346,0.743,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
dbb66403-3478-466f-ac40-0a2d70d8bb71,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2019-05-21T14:58Z,LENO_004-M-28.5-6.5-20190521,A00000082480,LENO_004-M-28.5-6.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T16:03Z,2.11,12.14,9.99,0.273,0.786,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
9a2abad7-bd22-4c20-a561-97addb3562fc,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2019-05-21T15:18Z,LENO_061-M-38-30-20190521,A00000082494,LENO_061-M-38-30-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T16:05Z,2.1,12.16,9.71,0.322,0.756,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
88cf14ea-678d-4d8f-800c-73dfda202aa9,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2019-05-21T15:35Z,LENO_005-M-0-29-20190521,A00000082481,LENO_005-M-0-29-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:58Z,2.18,12.2,9.64,0.343,0.745,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
547ebd8b-6d4e-4697-98db-491b9a3e046c,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2019-05-21T15:47Z,LENO_005-M-24-38-20190521,A00000082474,LENO_005-M-24-38-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T16:02Z,2.17,12.18,10.79,0.161,0.861,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
ccac67a5-4218-412d-84a6-039a018e5f60,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2019-05-21T15:56Z,LENO_005-M-35-19-20190521,A00000082475,LENO_005-M-35-19-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T15:47Z,2.09,12.08,10.47,0.192,0.839,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
43f0056d-c2e3-4e94-8954-d038f7877294,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2019-05-21T16:12Z,LENO_062-M-36.5-39-20190521,A00000082495,LENO_062-M-36.5-39-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T15:50Z,2.07,12.07,9.54,0.339,0.747,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
624d3590-9042-4acb-a6f2-994e109eeb48,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2019-05-21T16:38Z,LENO_062-M-39-2-20190521,A00000082499,LENO_062-M-39-2-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T15:52Z,2.12,12.13,9.77,0.308,0.764,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
2d3ed376-b684-4651-80a3-ebb0d937a5ce,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2019-05-21T16:46Z,LENO_003-M-8.5-22-20190521,A00000082476,LENO_003-M-8.5-22-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T16:02Z,2.11,12.17,8.95,0.471,0.68,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
ef0b7def-b4ce-4427-b3bf-fdf8d24e45b8,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2019-05-21T16:53Z,LENO_003-M-15-5-20190521,A00000082471,LENO_003-M-15-5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T16:03Z,2.14,12.18,8.91,0.483,0.674,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
38a7df17-7af9-4642-ae8b-e5f75ea027b9,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2019-05-21T17:03Z,LENO_062-M-4-11.5-20190521,A00000082498,LENO_062-M-4-11.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:55Z,2.17,12.17,9.9,0.294,0.773,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
45509797-3b8c-4605-9de8-8dbe1b24374f,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2019-05-21T17:08Z,LENO_003-M-36-26-20190521,A00000082470,LENO_003-M-36-26-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T16:04Z,2.17,12.16,9.26,0.409,0.71,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
c3d49dc5-e61d-4c79-beb5-3c43070eab04,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2019-05-21T17:48Z,LENO_006-M-2.5-4.5-20190521,A00000082472,LENO_006-M-2.5-4.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:59Z,2.18,12.19,8.83,0.505,0.664,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
eb206eba-cc99-4767-855a-6dea4441396a,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2019-05-21T18:05Z,LENO_006-M-36.5-5.5-20190521,A00000082473,LENO_006-M-36.5-5.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T16:05Z,2.14,12.12,8.76,0.508,0.663,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
2818b0bd-bc50-4312-876f-29f52ce3aafa,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2019-05-21T18:13Z,LENO_006-M-14.5-31-20190521,A00000082490,LENO_006-M-14.5-31-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:42Z,2019-05-28T15:48Z,2.1,12.1,8.79,0.495,0.669,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
86e2bee7-5ab4-419e-9a25-4f03d67a3263,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2019-05-21T18:19Z,LENO_063-M-4-3-20190521,A00000082497,LENO_063-M-4-3-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:55Z,2.15,12.17,9.89,0.295,0.772,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
16ac8a85-b493-454a-b94b-1b78fc778208,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2019-05-21T18:39Z,LENO_063-M-30.5-9.5-20190521,A00000082496,LENO_063-M-30.5-9.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:51Z,2.15,12.13,10.11,0.254,0.798,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
48790bc0-b634-49c2-a1cc-6dbebb483538,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2019-05-21T18:58Z,LENO_002-M-4-8-20190521,A00000082466,LENO_002-M-4-8-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:58Z,2.16,12.22,8.7,0.538,0.65,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
5c311051-942e-423d-acf4-6a1a7364ae99,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2019-05-21T18:58Z,LENO_063-M-11-37-20190521,A00000082227,LENO_063-M-11-37-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T15:49Z,2.11,12.12,9.62,0.333,0.75,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
499723c7-9a3f-4558-84da-fae768111756,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2019-05-21T19:16Z,LENO_002-M-28-7.5-20190521,A00000082467,LENO_002-M-28-7.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T16:06Z,2.18,12.17,8.85,0.498,0.668,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
fd362053-869c-45b5-abb8-b83b2e570b6b,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2019-05-21T19:30Z,LENO_002-M-26.5-33-20190521,A00000082468,LENO_002-M-26.5-33-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T15:54Z,2.15,12.13,9.34,0.388,0.72,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
baf8fc82-58df-4caa-8bf5-438fd3d0d5b7,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2019-05-21T19:35Z,LENO_064-M-20-9.5-20190521,A00000082226,LENO_064-M-20-9.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:53Z,2.13,12.16,10.02,0.271,0.787,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
a1618407-9e4f-4e78-a61b-4fe64c6a5901,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2019-05-21T19:53Z,LENO_064-M-30.5-35.5-20190521,A00000082210,LENO_064-M-30.5-35.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:56Z,2.11,12.13,10.07,0.259,0.794,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
7c3e4cba-c076-4758-b3b8-0f8987bf4ee4,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2019-05-21T20:05Z,LENO_064-M-6-23.5-20190521,A00000082193,LENO_064-M-6-23.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:53Z,2.21,12.23,9.8,0.32,0.757,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
b883c1df-1638-43a6-bc72-2b04dd11ccc6,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2019-05-21T20:53Z,LENO_001-M-0-21-20190521,A00000082228,LENO_001-M-0-21-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:56Z,2.17,12.19,9.1,0.446,0.692,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
18370946-f94c-4bd8-8af3-fc439dcf950d,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2019-05-21T20:58Z,LENO_001-M-28.5-8-20190521,A00000082469,LENO_001-M-28.5-8-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:52Z,2019-05-28T15:57Z,2.12,12.26,8.44,0.604,0.623,,0000-0001-6892-534X,,20201218T162322Z,RELEASE-2021
2621fa1e-e980-48ce-ac17-c19062696d7b,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2019-05-21T21:09Z,LENO_001-M-31.5-36.5-20190521,A00000082482,LENO_001-M-31.5-36.5-20190521-SM,NEON.DOC.014048vL,M,2019-05-22T15:39Z,2019-05-28T16:00Z,2.11,12.13,8.81,0.496,0.669,,0000-0002-7418-5509,,20201218T162322Z,RELEASE-2021
bf8cc19c-c985-4b74-91d7-0ba171f6f956,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2019-07-01T14:51Z,LENO_061-M-12-9-20190701,"",LENO_061-M-12-9-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:31Z,2.11,12.3,9.81,0.323,0.756,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
31b55dbb-6d78-414c-9776-f60126294801,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2019-07-01T15:05Z,LENO_061-M-38-20-20190701,"",LENO_061-M-38-20-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:30Z,2.1,12.28,10.06,0.279,0.782,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
27bdd409-64c3-4f4a-afdc-806cd10c35dc,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2019-07-01T15:11Z,LENO_061-M-14.5-34.5-20190701,"",LENO_061-M-14.5-34.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:31Z,2.07,12.36,9.69,0.35,0.741,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
8767d757-dd70-4f89-bb35-40eb4262173a,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2019-07-01T15:38Z,LENO_062-M-30-15.5-20190701,"",LENO_062-M-30-15.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:29Z,2.08,12.36,10.58,0.209,0.827,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
d4c77daa-141a-4a1d-8eca-a2aeb2fc53eb,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2019-07-01T15:42Z,LENO_062-M-14.5-6-20190701,"",LENO_062-M-14.5-6-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:30Z,2.15,12.25,10.25,0.247,0.802,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
785a9f1a-35f3-4d5b-b2fb-e0cff3210004,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2019-07-01T15:46Z,LENO_062-M-31-27.5-20190701,"",LENO_062-M-31-27.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:30Z,2.2,12.28,10.16,0.266,0.79,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
79514c04-70cf-43ee-91d4-1e94e9b1f5d0,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2019-07-01T16:38Z,LENO_005-M-19.5-5.5-20190701,A00000084411,LENO_005-M-19.5-5.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:25Z,2.18,12.14,11.28,0.095,0.914,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
16e95bd0-34c8-4d56-8439-98ed9d039c3e,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2019-07-01T16:44Z,LENO_063-M-8-28-20190701,"",LENO_063-M-8-28-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:29Z,2.14,12.22,10.65,0.184,0.844,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
ecfcc0f4-f8b9-46a7-9466-cac6cc4abedc,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2019-07-01T16:48Z,LENO_063-M-39.5-26.5-20190701,"",LENO_063-M-39.5-26.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:28Z,2.16,12.35,10.65,0.2,0.833,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
d2672840-3ddb-4968-902e-f74d6aaf8ebb,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2019-07-01T16:51Z,LENO_005-M-1-22-20190701,A00000083161,LENO_005-M-1-22-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:26Z,2.13,12.18,10.72,0.17,0.855,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
cfc098d9-2c92-49fd-838f-c163058d2f12,D08,LENO,LENO_063,LENO_063.basePlot.bgc,2019-07-01T16:51Z,LENO_063-M-37-14.5-20190701,"",LENO_063-M-37-14.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:28Z,2.11,12.21,10.23,0.244,0.804,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
6d374291-26fa-4bd2-9ed8-62909cf698ad,D08,LENO,LENO_005,LENO_005.basePlot.bgc,2019-07-01T17:05Z,LENO_005-M-34-36-20190701,A00000083144,LENO_005-M-34-36-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:25Z,2.14,12.12,11.32,0.087,0.92,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
ac4136f6-7ef9-4a08-b6f2-75f1f8d259ed,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2019-07-01T17:31Z,LENO_064-M-39-31-20190701,"",LENO_064-M-39-31-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:18Z,2.16,12.33,10.3,0.249,0.8,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
1796c1ad-7df3-4e2a-94e0-06132d1d8909,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2019-07-01T17:35Z,LENO_064-M-11.5-1-20190701,"",LENO_064-M-11.5-1-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:19Z,2.16,12.28,10.65,0.192,0.839,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
3679cbdd-6fba-40f0-9ddc-f57be1a317a6,D08,LENO,LENO_064,LENO_064.basePlot.bgc,2019-07-01T17:38Z,LENO_064-M-7-29.5-20190701,"",LENO_064-M-7-29.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:20Z,2.09,12.3,10.73,0.182,0.846,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
b97660e7-9225-497d-8155-0f5f1b19d55f,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2019-07-01T17:56Z,LENO_004-M-3-17.5-20190701,A00000084408,LENO_004-M-3-17.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:26Z,2.16,12.16,10.5,0.199,0.834,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
745a5685-c80a-4418-9dd8-6786c73b8ebd,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2019-07-01T18:06Z,LENO_004-M-24-30-20190701,A00000084410,LENO_004-M-24-30-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:26Z,2.17,12.13,10.36,0.216,0.822,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
160f3024-155b-4736-900e-3a6a856f043e,D08,LENO,LENO_004,LENO_004.basePlot.bgc,2019-07-01T18:16Z,LENO_004-M-39.5-14.5-20190701,A00000084409,LENO_004-M-39.5-14.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:27Z,2.13,12.13,9.98,0.274,0.785,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
afb09272-8919-481b-8240-0dd954f8baa8,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2019-07-01T18:30Z,LENO_001-M-5-19-20190701,"",LENO_001-M-5-19-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:33Z,2.11,12.28,9.65,0.349,0.741,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
f018db11-e6ba-473a-bce8-eef99ea4a0b0,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2019-07-01T18:33Z,LENO_001-M-39-1-20190701,"",LENO_001-M-39-1-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:32Z,2.15,12.23,9.42,0.387,0.721,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
8bcf4292-b5e2-49de-8a91-ca2e166982f7,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2019-07-01T18:35Z,LENO_001-M-36.5-21-20190701,"",LENO_001-M-36.5-21-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:33Z,2.11,12.25,9.21,0.428,0.7,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
fb90b3a6-9eb8-4fd4-b1bb-17d50a417b89,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2019-07-01T19:05Z,LENO_006-M-13.5-9.5-20190701,"",LENO_006-M-13.5-9.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:22Z,2.18,12.21,9.72,0.33,0.752,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
152fdd6a-9716-45a2-80bd-ad4ed342de70,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2019-07-01T19:17Z,LENO_006-M-4.5-20-20190701,"",LENO_006-M-4.5-20-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:23Z,2.18,12.19,9.58,0.353,0.739,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
4f8e26f8-c348-4a2d-ac6d-8a56b34a3d7c,D08,LENO,LENO_006,LENO_006.basePlot.bgc,2019-07-01T19:32Z,LENO_006-M-38-38.5-20190701,"",LENO_006-M-38-38.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:21Z,2.15,12.18,9.71,0.327,0.754,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
35ffa125-45f2-40dd-8862-a30881525cb5,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2019-07-01T20:00Z,LENO_002-M-24-6.5-20190701,"",LENO_002-M-24-6.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:32Z,2.12,12.31,9.48,0.385,0.722,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
34e9ddf4-e1a4-44e5-b96b-f8c53901dd85,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2019-07-01T20:06Z,LENO_002-M-4.5-5.5-20190701,"",LENO_002-M-4.5-5.5-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:32Z,2.11,12.21,9.49,0.369,0.731,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
25700642-44bf-4c18-b63a-181001ad0ff3,D08,LENO,LENO_002,LENO_002.basePlot.bgc,2019-07-01T20:08Z,LENO_002-M-13-35-20190701,"",LENO_002-M-13-35-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:32Z,2.13,12.27,9.55,0.367,0.732,,0000-0003-0974-7779,,20201218T162149Z,RELEASE-2021
dbbbc9d0-032a-4f34-bda8-c612cb0ae1b8,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2019-07-01T20:41Z,LENO_003-M-14-39-20190701,"",LENO_003-M-14-39-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:27Z,2.18,12.16,9.27,0.408,0.71,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
4a1d3663-bf3b-41d7-80be-b446c1194f6f,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2019-07-01T20:46Z,LENO_003-M-26-33-20190701,"",LENO_003-M-26-33-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:28Z,2.17,12.15,8.95,0.472,0.679,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
b738b8fd-4424-49fb-8ed7-fb155dcdb854,D08,LENO,LENO_003,LENO_003.basePlot.bgc,2019-07-01T20:48Z,LENO_003-M-2.5-0-20190701,"",LENO_003-M-2.5-0-20190701-SM,NEON.DOC.014048vL,M,2019-07-02T15:00Z,2019-07-05T16:28Z,2.17,12.13,9.46,0.366,0.732,,0000-0002-8839-6825,,20201218T162149Z,RELEASE-2021
0cd9a310-5c39-42dd-a3aa-7ce7c3e871b3,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2019-11-19T16:56Z,LENO_001-M-12-0.5-20191119,A00000145307,LENO_001-M-12-0.5-20191119-SM,NEON.DOC.014048vL,M,2019-11-20T14:30Z,2019-11-25T15:36Z,2.11,12.12,8.43,0.584,0.631,,0000-0002-7418-5509,,20201218T162054Z,RELEASE-2021
2425f4d0-193a-46c2-92cf-9aaf8a0489c9,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2019-11-19T17:10Z,LENO_001-M-37-0.5-20191119,A00000145306,LENO_001-M-37-0.5-20191119-SM,NEON.DOC.014048vL,M,2019-11-20T14:30Z,2019-11-25T15:36Z,2.15,12.16,8.75,0.517,0.659,,0000-0002-7418-5509,,20201218T162054Z,RELEASE-2021
323e848c-afda-488c-b426-d6c808dafd6e,D08,LENO,LENO_001,LENO_001.basePlot.bgc,2019-11-19T17:15Z,LENO_001-M-30-35-20191119,A00000145305,LENO_001-M-30-35-20191119-SM,NEON.DOC.014048vL,M,2019-11-20T14:30Z,2019-11-25T15:38Z,2.17,12.17,8.46,0.59,0.629,,0000-0002-7418-5509,,20201218T162054Z,RELEASE-2021
15cea605-f923-4e2d-92bc-0ba4dc6d4859,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2019-11-19T18:09Z,LENO_062-M-12.5-4.5-20191119,A00000145284,LENO_062-M-12.5-4.5-20191119-SM,NEON.DOC.014048vL,M,2019-11-20T14:30Z,2019-11-25T15:34Z,2.19,12.18,9.5,0.367,0.732,,0000-0002-7418-5509,,20201218T162054Z,RELEASE-2021
2d9c1a80-1e08-4c7a-af40-fb491690b471,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2019-11-19T18:18Z,LENO_062-M-15.5-35-20191119,A00000145304,LENO_062-M-15.5-35-20191119-SM,NEON.DOC.014048vL,M,2019-11-20T14:30Z,2019-11-25T15:33Z,2.15,12.15,9.68,0.328,0.753,,0000-0002-7418-5509,,20201218T162054Z,RELEASE-2021
a2d5a0f9-315b-4287-8dfc-82312d08c787,D08,LENO,LENO_062,LENO_062.basePlot.bgc,2019-11-19T18:24Z,LENO_062-M-23.5-35.5-20191119,A00000145303,LENO_062-M-23.5-35.5-20191119-SM,NEON.DOC.014048vL,M,2019-11-20T14:30Z,2019-11-25T15:34Z,2.1,12.11,9.23,0.404,0.712,,0000-0002-7418-5509,,20201218T162054Z,RELEASE-2021
ddfb3ca3-10ec-472e-a596-bbff212ec642,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2019-11-19T18:51Z,LENO_061-M-34.5-25.5-20191119,A00000145302,LENO_061-M-34.5-25.5-20191119-SM,NEON.DOC.014048vL,M,2019-11-20T14:30Z,2019-11-25T15:35Z,2.15,12.17,9.34,0.394,0.718,,0000-0002-7418-5509,,20201218T162054Z,RELEASE-2021
121f7a42-a7c4-4f64-a3a2-0157abb9415c,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2019-11-19T18:55Z,LENO_061-M-31-18-20191119,A00000145301,LENO_061-M-31-18-20191119-SM,NEON.DOC.014048vL,M,2019-11-20T14:30Z,2019-11-25T15:35Z,2.11,12.13,9.58,0.341,0.746,,0000-0002-7418-5509,,20201218T162054Z,RELEASE-2021
50e5e499-ff9c-402b-a9b1-8ffb292598f5,D08,LENO,LENO_061,LENO_061.basePlot.bgc,2019-11-19T19:08Z,LENO_061-M-18-4-20191119,A00000145300,LENO_061-M-18-4-20191119-SM,NEON.DOC.014048vL,M,2019-11-20T14:30Z,2019-11-25T15:36Z,2.13,12.15,9.48,0.363,0.734,,0000-0002-7418-5509,,20201218T162054Z,RELEASE-2021
